id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
10526535,West Ryde share house Near Station,49532225,Daniel,,Ryde,-33.80798,151.08114,Private room,50,90,0,,,2,174,0,
10573076,Bronte Sea View Apartment,48425998,James,,Waverley,-33.90435,151.25686,Entire home/apt,304,90,0,,,1,177,0,PID-STRA-29958
10574172,Immaculate new clean double room.,31898979,Theodora,,Auburn,-33.84676,151.02116,Private room,80,90,18,2018-09-16,0.18,1,365,0,
10575238,A Provincial Abode in Woollahra,2450066,Hotelesque,,Woollahra,-33.88472,151.23776,Entire home/apt,275,5,24,2024-03-19,0.27,100,160,7,PID-STRA-21999
10621609,1 bedroom available West Ryde,7101317,Rachel,,Ryde,-33.82061,151.09754,Private room,50,90,0,,,1,314,0,
10638197,Apartment with Cityscape Views & Fab Roof Terrace,292913,Marzena,,Mosman,-33.84062,151.23319,Entire home/apt,258,2,19,2020-01-14,0.21,5,111,0,PID-STRA-39518
10656719,"N Y Style Apartment, near Restaurants, Theater & Transport",366475,Jenny,,Sydney,-33.89266537109908,151.18753437899264,Entire home/apt,318,3,171,2024-05-10,1.85,1,99,29,PID-STRA-35754
10660570,Relax and Enjoy Absolute Beachfront,51029344,Stig,,Warringah,-33.71015,151.30358,Entire home/apt,350,90,125,2020-02-23,1.24,1,180,0,
10660647,World class in Tamarama Beach with Expansive Views,2450066,Hotelesque,,Waverley,-33.8981,151.27069,Entire home/apt,2800,5,0,,,100,166,0,PID-STRA-21623
10661396,The Secret. Stunning Palm Beach Getaway,37441138,Amanda,,Pittwater,-33.61289,151.3283,Entire home/apt,600,2,267,2024-06-10,2.65,1,291,43,PID-STRA-18173-2
10680897,Sunny Garden apartment,3883929,Danielle,,Warringah,-33.78207,151.26781,Entire home/apt,100,7,3,2019-11-11,0.03,1,53,0,PID-STRA-59966
10683275,Brand new clean apartment,41781244,Richard,,Hurstville,-33.94696,151.08267,Private room,30,90,2,2016-09-11,0.02,2,273,0,
10686915,Grand Victorian Terrace - right on the park!,2847618,Maggie,,Leichhardt,-33.85019,151.18044,Private room,130,90,18,2020-01-23,0.18,3,365,0,
10691075,Coogee Beach Side Apartment Spacious and light,51507029,M,,Randwick,-33.9199,151.25094,Entire home/apt,186,1,240,2024-06-08,2.77,1,17,55,PID-STRA-20029
10693599,"Great location, value",54027472,Justin,,Randwick,-33.90477,151.22352,Private room,2000,90,11,2016-09-17,0.11,1,363,0,
10711571,Private Rm & bth  Harbour Bridge View Apartment with pool.,28662970,Sue And Gary,,Sydney,-33.86941,151.18866,Private room,134,1,254,2024-05-31,2.56,1,38,34,Exempt
10712276,Nice room in a cosy unit,55361472,Richard,,Randwick,-33.9118,151.21379,Private room,150,90,21,2016-06-27,0.21,1,365,0,
10713802,Newly renovated private room + bathroom in Padstow,53415857,Min,,Bankstown,-33.94964,151.02417,Private room,95,90,0,,,1,364,0,
10732379,"Relax in Nature, Close to CBD",13053771,Ping,,Lane Cove,-33.81738,151.1741,Private room,81,6,234,2024-05-16,2.31,3,51,34,PID-STRA-2975
10732560,Wake up in  Nature ，Close to CBD,13053771,Ping,,Lane Cove,-33.819107068829474,151.17362995102908,Private room,92,6,284,2024-06-08,2.79,3,31,29,PID-STRA-2975
10755635,Gorgeous apartment with iconic view,55211838,Charlotte,,Woollahra,-33.87081,151.25003,Entire home/apt,345,2,18,2024-04-04,0.92,1,362,16,PID-STRA-37897
10756409,"Spacious & comfortable family home, close to city.",55588033,Sam,,Marrickville,-33.89417,151.17282,Entire home/apt,400,2,17,2024-01-02,0.19,2,28,1,PID-STRA-1139
10790237,Bayside Cottage- weekly special rate available,54883173,Caroline,,Rockdale,-33.99139404296875,151.13951110839844,Entire home/apt,217,90,91,2024-01-24,1.75,1,0,20,PID-STRA-675
10811901,Comfortable Self Contained Cabin,55976245,Victoria,,Sutherland Shire,-34.00383,151.05839,Entire home/apt,130,90,65,2021-05-16,0.64,1,365,0,Exempt
10867602,Bright Beach Apartment near Beach,12938704,Gillian,,Pittwater,-33.67842,151.3111,Entire home/apt,179,2,45,2024-04-11,0.44,2,309,4,PID-STRA-3212
10871292,GREAT VALUE! Central Super Studio!,1972133,Phillip,,Sydney,-33.87425,151.22629,Entire home/apt,121,14,53,2024-05-26,0.53,11,364,6,PID-STRA-25739
10892757,Spacious Room with Private Bathroom,56446956,Daniel,,Auburn,-33.84936,151.04838,Private room,60,1,43,2024-04-21,0.43,1,0,40,PID-STRA-54228
10893007,"Beautiful family home, bronte surf",50031380,Emily,,Waverley,-33.90038,151.25565,Entire home/apt,800,2,47,2024-01-08,0.64,1,35,3,PID-STRA-12233
10929826,Newly renovated modern 4 bdr house in Leichhardt.,2489382,Mari,,Leichhardt,-33.88236,151.16158,Entire home/apt,361,3,6,2017-07-09,0.06,1,65,0,PID-STRA-63238
10947414,Historic Cottage. Views & Space-Simpson Cottage,50942777,Tara,,Sutherland Shire,-34.08158740751696,151.1423637866974,Entire home/apt,1821,1,33,2024-05-19,0.36,1,219,3,PID-STRA-572
10949144,"Quiet,Bright studio near harbour",45356464,Frederique,,North Sydney,-33.83595,151.21778,Entire home/apt,68,90,112,2024-03-31,1.11,1,211,1,PID-STRA-20214
10968985,Paradise between the Lake and the Beach!,7885662,Jen,,Warringah,-33.70413,151.3036,Entire home/apt,505,2,19,2023-04-10,0.19,1,180,0,PID-STRA-41666
10995325,Sunny garden apartment  with en - suite & kitchen,336693,Phillip,,Leichhardt,-33.86752,151.17503,Entire home/apt,166,1,687,2024-06-09,6.76,1,132,97,PID-STRA-16472
10998666,Cute one Bedroom 5mins from beach,2598475,Charlotte,,Waverley,-33.89442,151.27134,Private room,95,90,2,2016-05-03,0.02,1,217,0,
11023378,Vintage Suite to Opera House （2 bedrooms ）,15919215,Sally,,Sydney,-33.86406,151.20719,Entire home/apt,353,2,414,2024-04-10,4.13,1,30,24,PID-STRA-6613
11025885,Winchester  Accommodation,56389176,Mila,,Mosman,-33.82526,151.23617,Entire home/apt,,5,9,2024-01-15,0.11,1,0,2,Exempt
11047921,Mosman Muston Street,7409213,L'Abode Accommodation Specialist,,Mosman,-33.83115,151.24629,Entire home/apt,201,1,73,2024-05-25,0.74,144,117,12,PID-STRA-21438
11063067,Mini Manhattan: Potts Point Harbourview Retreat,283498077,Dom,,Sydney,-33.87012,151.22499,Entire home/apt,273,2,199,2024-05-21,1.98,34,224,27,PID-STRA-14701
11084973,"Contained studio with own access, 15 mins from CBD",24647420,Julie,,Leichhardt,-33.86909,151.17032,Entire home/apt,115,2,321,2024-05-24,3.17,1,139,55,PID-STRA-9023
11088470,Sydney on a budget - Paddington,32228294,Kirsti,,Woollahra,-33.88354,151.22182,Private room,70,3,120,2024-06-03,1.41,2,129,32,PID-STRA-6280
11092240,Sydney BEST Location + WIFI,57598161,Ponpetch,,Sydney,-33.877,151.2043,Entire home/apt,185,90,85,2024-02-15,0.84,1,365,3,
11105823,Scotland Island Beach House - Pittwater Waterfront,52903945,Adam & Simone,,Pittwater,-33.64239,151.28701,Entire home/apt,1500,2,68,2023-12-26,0.68,1,18,1,PID-STRA-3409
11106673,Jet Flamingo: Luxe Villa,10137646,Jet,,Waverley,-33.88847,151.27427,Entire home/apt,912,1,162,2024-05-31,1.63,4,244,37,Exempt
11124239,Spacious Self-Contained Granny Flat,57801495,Tia,,Canada Bay,-33.86514,151.12821,Entire home/apt,135,3,204,2024-06-03,2.01,1,255,29,PID-STRA-16322
11124867,Luxury Apartment on Bondi Beach,32233767,Steve,,Waverley,-33.88843,151.27622,Entire home/apt,656,90,5,2019-12-23,0.06,1,273,0,Exempt
11126192,Cosy bedroom in Lane Cove,57814769,Maria,,Lane Cove,-33.81232,151.1663,Private room,199,90,0,,,1,365,0,
11127779,Charming one-bedroom apartment,48970473,Rodrigo,,Randwick,-33.92274,151.2186,Entire home/apt,221,1,78,2024-04-04,0.77,1,364,7,PID-STRA-21400
11145634,Luxury designer home in the heart of Bondi Beach!,56780956,Shannan,,Waverley,-33.89115,151.27055,Entire home/apt,1500,5,1,2024-01-21,0.21,1,117,1,PID-STRA-48501
11146652,Small cosy room,57922973,Noah,,The Hills Shire,-33.70586,150.98885,Private room,79,90,1,2017-11-19,0.01,1,365,0,
11147070,Avalon Beach House,57940804,Leonie,,Pittwater,-33.61867,151.33096,Entire home/apt,590,365,4,2018-10-15,0.04,2,358,0,
11148586,2Br 2Ba Oasis in trendy Erko,1538856,Andrew,,Sydney,-33.90504,151.18444,Entire home/apt,186,2,158,2024-05-24,1.56,1,47,29,PID-STRA-16249-1
11168316,Modern Spacious 4 Bed Cronulla Apartment,58104887,Ganell,,Sutherland Shire,-34.04692,151.15237,Entire home/apt,750,90,20,2020-01-31,0.20,2,364,0,
11169975,King Location - Life At Your Door,279001183,MadeComfy,,Sydney,-33.89292,151.18559,Entire home/apt,208,90,100,2023-01-28,0.99,217,24,0,PID-STRA-19713
11209774,Beautiful One Darling Harbour Apt,58381982,Steve,,Sydney,-33.87053298950195,151.19798278808594,Entire home/apt,381,2,237,2024-06-02,2.40,1,91,44,PID-STRA-6089
11264211,Modern boutique studio - location!,25776205,Rebecca,,Leichhardt,-33.88791275024414,151.16354370117188,Entire home/apt,120,5,93,2024-04-21,0.93,1,118,16,PID-STRA-18275-5
11361293,Mid Century Modern Newport Beach,47451431,Peter,,Pittwater,-33.64974,151.31746,Entire home/apt,525,3,13,2024-04-01,0.14,1,339,4,PID-STRA-56527
11381672,1 bedroom beach pad,8962847,Vara,,Warringah,-33.77814,151.28302,Entire home/apt,191,90,5,2020-01-08,0.06,1,161,0,
11403210,1 Bed apartment with pool in heart of Surry Hills,37093188,Lucy,,Sydney,-33.88189,151.21463,Entire home/apt,280,3,48,2017-07-06,0.48,1,364,0,PID-STRA-65983
11403897,Penthouse - Designer Apartment in the Heart of Bondi Beach,56899852,Bidnstay,,Waverley,-33.89059066772461,151.2738494873047,Entire home/apt,171,2,163,2024-06-03,1.75,21,316,21,Exempt
11404309,Eight Two Nine Two III: Bondi Beach,56899852,Bidnstay,,Waverley,-33.8905,151.27387,Entire home/apt,247,2,192,2024-04-07,2.06,21,249,32,Exempt
11404342,Penthouse - Compact Chic Retreat Across Street from Beach,56899852,Bidnstay,,Waverley,-33.8905,151.27387,Entire home/apt,171,2,122,2024-06-07,1.23,21,352,18,Exempt
11417204,Absolute Harbourfront Apartment with Fabulous Panoramic Views,21297811,Fiona,,Mosman,-33.84368,151.2336,Entire home/apt,245,5,175,2024-05-14,1.85,1,131,22,PID-STRA-9674
11425178,"Very clean , family-friendly house",24509134,Anthony Nanette,,Blacktown,-33.77699,150.86796,Private room,100,90,0,,,1,365,0,
11441680,Camperdown One Bedroom Apartment Near Uni/Hospital,60135494,Veriu,,Sydney,-33.88451,151.18085,Entire home/apt,276,3,155,2024-03-31,1.56,8,363,37,Exempt
11449214,Luxurious Harbour-Side Studio Apartment in Mosman,59571711,Jo,,Mosman,-33.80981,151.24557,Entire home/apt,145,1,564,2024-05-27,5.59,2,271,76,PID-STRA-5991-1
11462172,Camperdown Two Bedroom Apartment Near Uni/Hospital,60135494,Veriu,,Sydney,-33.88497,151.1793,Entire home/apt,356,1,183,2024-04-28,1.83,8,359,36,Exempt
11462468,Camperdown Three Bedroom Apt Near Uni/Hospital,60135494,Veriu,,Sydney,-33.88451,151.17964,Entire home/apt,541,1,379,2024-03-06,3.80,8,330,14,Exempt
11480581,Large King Sized Bedroom,60423487,Craig,,Sydney,-33.88235,151.18274,Private room,88,1,587,2024-06-03,5.86,3,127,114,PID-STRA-41537
11487187,BEACHSIDE 1BR RETREAT WITH POOL,60445668,Nina,,Randwick,-33.94071,151.25609,Entire home/apt,181,2,49,2024-04-30,0.64,3,364,7,PID-STRA-23325-2
11505651,Apt on Crown Street With Parking,6768173,Coco,,Sydney,-33.89137,151.21266,Entire home/apt,152,7,69,2024-05-04,0.69,3,238,9,PID-STRA-19703
11513332,Private & Sunny garden apartment,27338516,George,,Mosman,-33.83728,151.23903,Entire home/apt,140,2,293,2024-06-09,2.92,1,71,44,PID-STRA-33688
11516323,Asquith 2 x King Single Beds - Eco Friendly,35061201,Phil & Jess,,Hornsby,-33.68642,151.11478,Private room,,1,119,2024-05-31,1.18,1,0,2,PID-STRA-22669
11530550,Modern Spacious Beachside Apartment,58104887,Ganell,,Sutherland Shire,-34.04591,151.1529,Entire home/apt,250,90,2,2017-01-30,0.02,2,363,0,
11530700,Parkside Apartments,60812566,Amer,,Parramatta,-33.80646,151.00545,Entire home/apt,214,3,62,2024-06-10,0.62,1,96,12,Exempt
11532010,Modern ensuite room North Manly 2100,60823701,Emma,,Warringah,-33.76746,151.27535,Private room,104,2,379,2024-05-24,3.84,1,202,65,PID-STRA-20003
11532982,Stylish Beach Home with Private Garden,24682014,Rodger,,Pittwater,-33.60281,151.31816,Entire home/apt,750,90,26,2018-12-01,0.27,1,358,0,
11572238,Bondi Vista Beachfront Apartment,113874,Bondi Beach Holiday Homes,,Waverley,-33.89057,151.28287,Entire home/apt,462,3,148,2024-06-10,1.54,43,164,30,PID-STRA-18850
11593889,Charming private suite in Sydney,20797194,David,,North Sydney,-33.8228,151.23069,Entire home/apt,150,2,184,2024-05-25,1.83,1,299,28,PID-STRA-4190
11608501,New York-Style Loft in Sydney CBD with City Views,279001183,MadeComfy,,Sydney,-33.87648,151.21442,Entire home/apt,180,3,149,2024-05-05,1.49,217,325,23,PID-STRA-42319
11658543,1 Spacious Sofa-bed Near DFO Sydney,49662621,Dino,,Strathfield,-33.86107,151.08213,Shared room,1999,90,0,,,1,365,0,
11659833,MODERN  coogee beach front 6 with parking,48538672,Steve,,Randwick,-33.92072,151.25591,Entire home/apt,153,4,543,2024-06-06,5.42,3,266,48,Exempt
11661653,Jackson’s Cottage Bundeena,61899512,Peta,,Sutherland Shire,-34.08145,151.15538,Entire home/apt,172,2,100,2024-04-07,1.02,2,233,9,PID-STRA-2549
11680167,Seaside Apartment Shelly Beach,62043812,Karen And John,,Sutherland Shire,-34.06332,151.15359,Entire home/apt,295,2,150,2024-03-25,1.49,1,296,17,PID-STRA-7367-1
11698734,"“Claremont”
Stylish Grand Victorian Home",60423487,Craig,,Sydney,-33.88059,151.18094,Entire home/apt,600,1,124,2024-04-06,1.26,3,39,14,PID-STRA-41537
11702755,"Artistic, light-filled pad in fabulous location",11641322,Daz,,Sydney,-33.87928,151.22074,Entire home/apt,128,2,204,2024-05-24,2.04,1,38,37,PID-STRA-14201
11704942,Sydney by the beach and bush,35361549,Soph,,Warringah,-33.78447,151.25136,Private room,75,4,51,2024-06-05,0.51,1,251,20,PID-STRA-39165
11720900,North Sydney Apartment,62328126,Liam,,North Sydney,-33.83804,151.20778,Private room,122,90,20,2018-09-07,0.21,1,90,0,
11740187,CHARACTER FILLED MOSMAN HOME,62458258,Dominic,,Mosman,-33.83096,151.23049,Entire home/apt,750,4,13,2024-01-15,0.24,1,31,1,PID-STRA-6023
11743252,Manly Ocean Beach Views in Sydney,25335674,Jarmo,,Manly,-33.79585,151.28527,Entire home/apt,,6,52,2023-08-26,0.56,3,0,3,PID-STRA-12046-1
11747960,Mosman Harbourside Home,59571711,Jo,,Mosman,-33.81103,151.24509,Entire home/apt,950,1,18,2019-12-31,0.19,2,0,0,Exempt
11761760,Longview @ Berowra Waters,62599758,Eleanor,,Hornsby,-33.58997,151.11601,Entire home/apt,635,2,5,2022-05-21,0.05,1,364,0,PID-STRA-5339
11782624,Self contained one bedroom studio,56644444,Kerri Anne,,Warringah,-33.76653,151.25256,Entire home/apt,150,90,0,,,1,365,0,
11799778,Secluded and Romantic Villa with a Touch of Morocco,26317843,Pennie,,Pittwater,-33.62391,151.33283,Entire home/apt,300,2,142,2024-06-09,1.42,1,180,7,PID-STRA-6502-2
11848069,Maroubra Junction,63137610,Raff,,Randwick,-33.93664,151.23877,Private room,150,90,0,,,1,365,0,
11849408,PROS - Timeless Holiday House at Cremorne,16357713,Property Providers,,Mosman,-33.82892,151.23076,Entire home/apt,,7,3,2024-01-02,0.03,67,228,1,PID-STRA-8108
11877029,En-suite Rm in Rhodes w/ Air Con close to Olympic,63328041,Colemen,,Canada Bay,-33.8271,151.08946,Private room,130,2,37,2024-04-09,0.38,2,48,22,PID-STRA-49177
11898939,Large Room @ Rhodes w/ private bathroom and toilet,63328041,Colemen,,Canada Bay,-33.82525,151.08949,Private room,115,2,18,2024-05-10,0.18,2,28,15,PID-STRA-49177
11911109,Darling Harbour One Bedroom+ Study with single bed,15469257,Rowen,,Sydney,-33.86717,151.20314,Entire home/apt,239,90,8,2020-03-15,0.08,15,363,0,
11926557,"SANDY BANKS - Wi-Fi, Airport, Family, Beach,Cafe's",63558864,Angela,,Rockdale,-33.96751,151.15173,Entire home/apt,210,1,96,2024-05-12,0.99,2,350,17,PID-STRA-8969
11931851,Bedroom/Kitchenette/Semi-shared Bathroom/ WIFI,63686860,Penny,,Rockdale,-33.94072,151.1498,Private room,99,2,163,2024-05-18,1.64,1,308,23,Exempt
11954028,Chez Nous,25442941,Anna,,Hurstville,-33.96903,151.07669,Private room,127,90,7,2016-10-14,0.07,1,362,0,
11956630,"Huge bed, private bathroom, own living area",49043993,Gray And Ally,,Sutherland Shire,-34.04756,151.12247,Private room,110,1,361,2024-06-01,3.86,1,128,68,PID-STRA-92
11972844,Room in heart of sydney!,63970356,Jacob,,Sydney,-33.88103,151.201,Private room,280,90,0,,,1,365,0,
12026867,Waverton/North Sydney - 10 mins to city centre,14073929,Patrick,,North Sydney,-33.83679,151.19957,Private room,90,2,63,2024-06-05,1.17,1,151,35,PID-STRA-55254
12044261,The pool shed,15467398,Annette,,Sutherland Shire,-34.05664,151.1154,Entire home/apt,107,1,238,2024-05-28,2.41,1,278,44,PID-STRA-4094
12073490,"Outer city fringe, laid back vibes",19826479,Brendan,,Ku-Ring-Gai,-33.76446,151.15493,Private room,145,90,0,,,1,365,0,
12077327,Seaside Secret - relax by the sea,8908026,Geoffrey,,Pittwater,-33.59151,151.29756,Entire home/apt,950,2,2,2018-10-01,0.02,1,178,0,PID-STRA-26992
12114078,Charming Coastal Holiday Cottage,64977257,Jane,,Warringah,-33.73828,151.29845,Entire home/apt,169,2,218,2024-05-04,2.19,1,168,28,PID-STRA-20046
12114752,Paddington Edwardian Beauty,2450066,Hotelesque,,Woollahra,-33.88096,151.22665,Entire home/apt,190,5,22,2024-03-20,0.26,100,141,7,PID-STRA-21040
12115038,Park Street Oasis,58416020,Sascha,,Warringah,-33.72315,151.29542,Entire home/apt,1000,90,10,2022-04-06,0.11,1,364,0,PID-STRA-12886
12115369,Stylish Tamarama Beachside,2450066,Hotelesque,,Waverley,-33.89625,151.27397,Entire home/apt,224,30,29,2024-03-23,0.31,100,158,2,PID-STRA-21069
12133321,Bondi bedroom In a Cosy house,3608297,Ruth,,Waverley,-33.8819,151.27738,Private room,193,90,0,,,1,179,0,
12135601,tamarama 1 bed with ocean views,4900267,Chris,,Waverley,-33.89796,151.26947,Entire home/apt,300,90,0,,,1,365,0,
12156171,Amazing view opposite Beach,65277465,Heather,,Waverley,-33.89011,151.27779,Entire home/apt,289,3,163,2024-04-08,1.64,1,197,19,PID-STRA-44650
12175322,Comfy Double Bed in private room with water views,65396019,Susannah,,Leichhardt,-33.85818,151.19327,Private room,95,3,48,2024-01-05,0.49,1,33,9,PID-STRA-22788
12175499,*** Luxe Panoramic Sydney Apartment,33463125,"Adam, And My Wife Is Roz",,North Sydney,-33.83812,151.22796,Entire home/apt,760,90,0,,,1,358,0,
12176184,Private studio in great location,8484345,Adam,,Ryde,-33.80107,151.08759,Entire home/apt,93,3,265,2024-06-09,2.67,1,251,32,PID-STRA-2407
12192618,Lux Renovated Terrace Close to Syd Harbour & CBD,20599187,Cameron,,Leichhardt,-33.85904,151.17183,Entire home/apt,635,3,18,2024-01-02,0.38,1,157,4,PID-STRA-35719
12194795,"House w pool, garden, near Beach",65556087,Brigitte,,Pittwater,-33.62314,151.32448,Entire home/apt,782,7,0,,,1,363,0,Exempt
12200274,Relax in trendy Glebe with own car spot,65566471,Vanessa,,Sydney,-33.88241,151.18239,Entire home/apt,226,2,156,2024-05-08,1.57,1,181,25,PID-STRA-8407
12211108,Bright garden apartment,65516427,Nick & Danielle,,Pittwater,-33.7025,151.28868,Entire home/apt,191,2,194,2024-05-17,1.98,1,197,18,PID-STRA-2667
12211735,"Maroubra, Eastgardens near UNSW",65681665,Roland,,Randwick,-33.94396,151.22833,Private room,75,90,5,2018-03-10,0.05,2,365,0,
12231914,"Eastgardens, Maroubra near UNSW",65681665,Roland,,Randwick,-33.94519,151.22778,Private room,75,90,9,2023-06-01,0.09,2,365,0,
12232424,"Perfectly located, large 2 bed apartment",33164765,Christoff,,Sydney,-33.89235,151.19881,Entire home/apt,290,3,63,2024-05-21,0.66,1,151,22,PID-STRA-34043
12232483,Room in renovated beach-side unit in Rose Bay!,6154998,David,,Woollahra,-33.87187,151.26856,Private room,125,2,0,,,1,172,0,PID-STRA-61280
12233475,♥Melaleuca(Traditional Stylish Terrace in Glebe)♥,65825639,Thomas,,Sydney,-33.87453,151.18439,Private room,200,1,316,2024-03-20,3.28,2,89,9,PID-STRA-3078
12234040,"Walk to the Beach from a Warm, Family-Friendly Cottage",9912170,Megan,,Pittwater,-33.65851,151.32053,Entire home/apt,1000,7,3,2024-01-05,0.04,2,358,1,PID-STRA-3130
12414197,Direct Beach Access; homely beachfront Apartment 4,46979232,Dan & Robert,,Warringah,-33.72418,151.29953,Entire home/apt,270,3,54,2024-03-05,0.57,11,297,4,PID-STRA-8541
12434800,Double Bed in Large Victorian Home,60423487,Craig,,Sydney,-33.88221,151.18242,Private room,82,1,657,2024-06-08,6.64,3,180,102,PID-STRA-41537
12439673,Harbourside Extraordinaire...Conlon & Co,41215678,Julia,,North Sydney,-33.85002,151.21555,Entire home/apt,1500,90,0,,,29,365,0,
12454437,1Bdm city fringe with parking,33325403,Andrea,,Sydney,-33.88765,151.19971,Entire home/apt,232,3,8,2024-02-19,0.09,11,105,1,Exempt
12454661,Beautiful Artdeco unit available,2317258,Victor,,Sydney,-33.88859,151.20672,Entire home/apt,178,90,2,2018-03-08,0.02,1,364,0,
12456072,Private and Convenient Duplex great for family,54557372,Chen,,Parramatta,-33.81265,151.04246,Entire home/apt,188,4,314,2024-06-01,3.25,1,165,33,PID-STRA-1599
12481407,Vivid Spectacular Sydney Harbour Views,25472639,Karen,,North Sydney,-33.8489,151.21355,Private room,218,90,293,2021-10-30,2.97,1,180,0,
12498914,Beautiful Bronte Beach House,49361461,Amanda,,Waverley,-33.90396,151.26058,Entire home/apt,548,90,3,2018-01-05,0.03,1,358,0,
